"id","marca","modelo","año","moderno","cilindrada","estilo","combustible","transmisión","estado","kilometraje","puertas","pago impuesto","negociable","recibe vehículo","fecha ingreso","veces visto","comentarios","tiene imagen","precio"
"45626124","Honda","CIVIC","2006","Regular","1,800 cc","Sedán","Gasolina","Manual","Excelente","200K-500K","3","SI","SI","NO","28 de Julio del 2020","220","Tapizado de techo interno nuevo, pintura excelente, simulación de techo panorámico, llantas nuevas","Si","4650000"
"64745318","Nissan","TIIDA","2012","Moderno","1,600 cc","Sedán","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","SI","NO","28 de Julio del 2020","255","Record de agencia llantas nuevas excelente estado poco km oportunidad","Si","4650000"
"40468467","Kia","PICANTO","2015","Moderno","1,200 cc","Sedán","Gasolina","Manual","Excelente","50K-100K","4","SI","SI","NO","30 de Julio del 2020","184","cluth nuevo tapiceria motor y pintura excelente rtv al dia","Si","4650000"
"75749644","Kia","RIO","2012","Moderno","1,500 cc","Sedán","Gasolina","Automática/Dual","Muy Bueno","100K-200K","4","SI","SI","NO","31 de Julio del 2020","614","Vehículo en muy buenas condiciones !! Versión nacional - Polarizado de seguridad","Si","4650000"
"95108556","Toyota","YARIS","2008","Regular","1,500 cc","Sedán","Gasolina","Automática/Dual","Excelente","50K-100K","4","SI","SI","SI","12 de Agosto del 2020","289","Exelente estado impecable para inscribir cero corrosión","Si","4650000"
"9048430","Hyundai","ACCENT BLUE GL","2013","Moderno","1,600 cc","Sedán","Gasolina","Manual","Excelente","100K-200K","5","SI","SI","SI","05 de Agosto del 2020","858","AROS DE LUJO  TAPICERÍA ,IMPECABLE ,MUY RÁPIDO Y ECONÓMICO    RECIBO FINANCIO","Si","4690000"
"1822692","Nissan","VERSA S","2014","Moderno","1,600 cc","Sedán","Gasolina","Manual","Excelente","50K-100K","4","SI","SI","SI","01 de Agosto del 2020","213","IMPECABLE DENTRO Y AFUERA!RECIBO!FINANCIAMIENTO PROPIO!OPORTUNIDAD!!!","Si","4650000"
"41499940","Honda","CRV","2004","Regular","2,400 cc","Todo Terreno 4x2","Gasolina","Automática/Dual","Excelente","100K-200K","5","SI","SI","NO","04 de Agosto del 2020","128","VERSIÓN NACIONAL VENDIDO X FACO  EXCELENTE ESTADO","Si","4650000"
"33998249","Toyota","RAV4","2001","Regular","2,000 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Muy Bueno","100K-200K","5","SI","SI","NO","04 de Agosto del 2020","134","Llantas nuevas","Si","4650000"
"64931392","Suzuki","SWIFT GL","2014","Moderno","1,200 cc","Sedán","Gasolina","Manual","Excelente","100K-200K","5","SI","SI","NO","06 de Agosto del 2020","166","Excelente estado RTV al dia","Si","4650000"
"17544169","Hyundai","ACCENT","2013","Moderno","1,600 cc","Sedán","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","SI","NO","10 de Agosto del 2020","75","Auto en excelente estado general con bajo km-RTV limpio-dos llantas nuevas dos media vida.Versión US","No","4650000"
"3871874","Hyundai","SANTA FE","2006","Regular","2,200 cc","Todo Terreno 4x2","Diesel","Automática/Dual","Excelente","50K-100K","5","SI","NO","NO","11 de Julio del 2020","1230","ESTA EN ADUANA PARA PAGO IMPUESTOS DURA CUARENTA DIAS","Si","4660398"
"1856113","Kia","PICANTO","2013","Moderno","1,248 cc","Hatchback","Gasolina","Manual","Excelente","100K-200K","4","SI","NO","NO","31 de Julio del 2020","183","HATCH-BACK","Si","4668900"
"66114300","Kia","CERATO","2011","Moderno","1,600 cc","Sedán","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","SI","NO","03 de Noviembre del 2019","5486","RTV limpio Financio","Si","4675000"
"93538907","Kia","PICANTO","2014","Moderno","1,200 cc","Hatchback","Gasolina","Manual","Excelente","50K-100K","4","SI","SI","NO","22 de Junio del 2020","481","Un dueño no uber  llantas nuevas bajo km rtv en blanco aceite nuevo GARANTÍA POR ESCRITO FINANCIO","Si","4675000"
"4825223","Hyundai","I30","2011","Moderno","1,600 cc","Sedán","Gasolina","Manual","Excelente","100K-200K","5","SI","NO","NO","31 de Julio del 2020","225","COMPRADO EN AGENCIA, VEHICULO SUPER ECONOMICO","Si","4675000"
"96368777","Toyota","YARIS","2011","Moderno","1,600 cc","Sedán","Gasolina","Automática/Dual","Excelente","100K-200K","5","SI","SI","NO","30 de Junio del 2020","436","Se recibe vehículo alto de mayor valor y se cancela diferencia preferiblemente Tucson","No","4695000"
"8164365","Land","Rover DISCOVERY II","2000","Viejo","4,000 cc","Todo Terreno 4x4","Gasolina","Manual","Excelente","100K-200K","5","SI","SI","SI","08 de Junio del 2020","1786","","Si","4697166"
"99047608","Honda","CIVIC EX","2006","Regular","1,800 cc","Sedán","Gasolina","Manual","Excelente","100K-200K","4","SI","SI","NO","09 de Enero del 2020","4389","P/INSCRIBIR,VERSION full EX,IMPECABLE PINTURA Y TAPICERIA,RTV AL DIA CERO OXIDO.","Si","4700000"
"35650140","Nissan","TIIDA","2013","Moderno","1,600 cc","Sedán","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","SI","NO","03 de Junio del 2020","1561","LLANTAS NUEVAS - PANTALLA-CAMARA DE RETROCESO-ALARMA-PASTILLAS DE FRENO NUEVAS","Si","4700000"
"50894705","Toyota","RAV4","2001","Regular","2,000 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","100K-200K","5","SI","NO","NO","15 de Julio del 2020","368","RECIBO.FINANCIO, Pintura original","Si","4699000"
"16189694","Hyundai","ELANTRA","2007","Regular","1,600 cc","Sedán","Gasolina","Manual","Excelente","100K-200K","4","SI","NO","NO","16 de Octubre del 2019","3215","nuevo  impecable  por dentro y fuera  poco kilometros  por motivo de viaje  tiene que verlo lindo","Si","4700000"
"1626670","Suzuki","ALTO K10","2016","Moderno","800 cc","Hatchback","Gasolina","Manual","Excelente","20K-50K","4","SI","NO","NO","04 de Febrero del 2020","3728","COMRADO EN AGENCIA","Si","4700000"
"88875986","Nissan","MARCH","2013","Moderno","1,600 cc","Hatchback","Gasolina","Manual","Muy Bueno","50K-100K","5","SI","SI","NO","24 de Febrero del 2020","1994","RTV INCLUIDO","Si","4700000"
"65783856","Mitsubishi","MONTERO","2003","Regular","3,500 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","SI","NO","30 de Marzo del 2020","1168","EXCELENTE ESTADO","No","4700000"
"34734235","Nissan","XTRAIL","2005","Regular","2,200 cc","Todo Terreno 4x4","Diesel","Manual","Muy Bueno","200K-500K","5","SI","SI","NO","21 de Abril del 2020","1991","Vehículo muy cuidado, excelente mantenimiento y cero colisiones.","Si","4700000"
"43676124","Volkswagen","JETTA CLASICC","2012","Moderno","2,000 cc","Sedán","Gasolina","Manual","Excelente","100K-200K","4","SI","SI","NO","27 de Abril del 2020","1598","Un solo dueño excelente estado full mantenimiento en agencia","Si","4700000"
"60078720","Hyundai","GRAND I10","2015","Moderno","1,200 cc","Hatchback","Gasolina","Manual","Excelente","50K-100K","5","SI","SI","NO","29 de Abril del 2020","1949","Muy económico y espacioso","Si","4700000"
"2768878","Mitsubishi","MONTERO SPORT","2003","Regular","3,500 cc","Todo Terreno 4x2","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","SI","SI","05 de Mayo del 2020","1988","Financiamos, llantas nuevas, excelente estado","Si","4700000"
"58046986","Suzuki","SWIFT DZIRE GA","2016","Moderno","1,200 cc","Sedán","Gasolina","Manual","Excelente","50K-100K","4","SI","SI","NO","18 de Junio del 2020","1864","precio negociable","Si","4700000"
"20557060","Honda","CIVIC","2008","Regular","1,800 cc","Hatchback","Gasolina","Manual","Excelente","200K-500K","2","SI","SI","NO","19 de Junio del 2020","604","Puedo recibir Crv","Si","4700000"
"71652391","Toyota","YARIS","2009","Regular","1,500 cc","Sedán","Gasolina","Automática/Dual","Excelente","50K-100K","4","SI","SI","NO","22 de Junio del 2020","573","FULL EXTRAS RTV  en blanco Impecable","Si","4700000"
"94204207","Toyota","YARIS","2011","Moderno","1,300 cc","Sedán","Gasolina","Manual","Excelente","100K-200K","4","SI","SI","NO","23 de Junio del 2020","398","Excelente estado RTV al dia alarma aire Dvd","No","4700000"
"35021542","Chevrolet","SONIC","2015","Moderno","1,600 cc","Sedán","Gasolina","Automática/Dual","Excelente","20K-50K","4","SI","NO","NO","05 de Julio del 2020","2273","Super oferta!","Si","4700000"
"30505535","Toyota","YARIS","2009","Regular","1,500 cc","Sedán","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","SI","NO","06 de Julio del 2020","1012","EN EXCELENTE ESTADO ESTÉTICO Y MECÁNICO","Si","4700000"
"94204207","Toyota","YARIS","2011","Moderno","1,300 cc","Sedán","Gasolina","Manual","Excelente","100K-200K","4","SI","SI","NO","23 de Junio del 2020","397","Excelente estado RTV al dia alarma aire Dvd","No","4700000"
"74817281","Hyundai","ACCENT BLUE","2012","Moderno","1,400 cc","Hatchback","Gasolina","Manual","Muy Bueno","100K-200K","5","SI","SI","NO","23 de Junio del 2020","877","Detalle de pintura costo menor.  Precio justo. Incluye Traspaso.","Si","4700000"
"38597223","Nissan","TIIDA","2013","Moderno","1,600 cc","Sedán","Gasolina","Manual","Muy Bueno","100K-200K","4","SI","SI","NO","24 de Junio del 2020","454","","Si","4700000"
"42361649","Nissan","FRONTIER","2001","Regular","2,400 cc","Pickup 4x2","Gasolina","Manual","Excelente","20K-50K","2","SI","SI","NO","24 de Junio del 2020","378","","No","4700000"
"94720518","Mitsubishi","MONTERO","1999","Viejo","2,800 cc","Station Wagon","Diesel","Manual","Muy Bueno","200K-500K","5","SI","SI","NO","25 de Junio del 2020","369","Siete pasajeros full extras rtv al dia","No","4700000"
"75990642","Nissan","SENTRA","2008","Regular","2,000 cc","Sedán","Gasolina","Automática/Dual","Bueno","100K-200K","4","SI","SI","NO","25 de Junio del 2020","475","LLantas nuevas suspension nueva","Si","4700000"
"60819220","Toyota","RAV4","2002","Regular","2,000 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Muy Bueno","100K-200K","5","SI","SI","NO","25 de Junio del 2020","582","DISPONIBLE EN LA FORTUNA SAN CARLOS-LLANTAS NUEVAS-RECIEN CAMBIADO ACEITE-RTV AL DIA","Si","4700000"
"79309196","Toyota","YARIS","2012","Moderno","1,500 cc","Sedán","Gasolina","Manual","Excelente","50K-100K","4","SI","NO","NO","27 de Junio del 2020","4471","Recibo vehículo menor valor","Si","4700000"
"20483262","Ssang","Yong REXTON","2004","Regular","2,800 cc","Todo Terreno 4x4","Diesel","Automática/Dual","Excelente","100K-200K","5","SI","SI","NO","28 de Junio del 2020","773","Poco Kilometraje siete pasajeros","Si","4700000"
"49117139","Nissan","FRONTIER XE","2001","Regular","2,400 cc","Pickup 4x2","Gasolina","Manual","Excelente","100K-200K","2","SI","NO","NO","29 de Junio del 2020","906","Aros de lujo dieciseis Luz Let Radio con Pantalla","Si","4700000"
"25259923","Mitsubishi","MIRAGE","2016","Moderno","1,200 cc","Hatchback","Gasolina","Manual","Muy Bueno","100K-200K","4","SI","NO","NO","29 de Junio del 2020","583","Muy económico vehículo con detalles d","Si","4700000"
"59228477","Toyota","MR2","2001","Regular","1,800 cc","Sedán","Gasolina","Manual","Muy Bueno","20K-50K","2","SI","SI","NO","01 de Julio del 2020","879","Mantenimiento de Agencia. Poco uso.","Si","4700000"
"96544739","Hyundai","ACCENT","2013","Moderno","1,400 cc","Sedán","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","SI","NO","08 de Julio del 2020","325","GANGA REBAJADO  ESPECIAL PARA UBER GANGA REBAJADO.","No","4700000"
"42717479","Toyota","RAV4 L","2004","Regular","2,400 cc","Todo Terreno 4x2","Gasolina","Automática/Dual","Excelente","100K-200K","5","SI","SI","NO","23 de Julio del 2020","1142","SE DA CON TRASPASO Full Extras IMPECABLE nada que hacerle economico tune up reciente RTV limpio","Si","4700000"
"61643081","Honda","PILOT","2004","Regular","3,500 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","SI","NO","13 de Julio del 2020","432","Muy buen estado motor VTEC","Si","4700000"
"35307679","Hyundai","ACCENT","2012","Moderno","1,600 cc","Hatchback","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","SI","SI","14 de Julio del 2020","595","Vehículo en muy buen estado. Se puede recibir vehículo de menor valor que esté en buenas condiciones","Si","4700000"
"56177926","Hyundai","TUCSON GL","2008","Regular","2,000 cc","Todo Terreno 4x4","Gasolina","Manual","Excelente","100K-200K","5","SI","SI","NO","15 de Julio del 2020","379","El carro está en todas muy cuidado","Si","4700000"
"70628772","Honda","CIVIC SI","2007","Regular","2,000 cc","Sedán","Gasolina","Manual","Regular","200K-500K","4","SI","SI","NO","20 de Julio del 2020","957","ESTADO REGULAR PRECIO NEGOCIABLE DESPUÉS DE HABER REVISADO EL AUTO DETALLES MÍNIMOS","Si","4700000"
"22487125","Hyundai","GRACE","2003","Regular","2,500 cc","Microbús/Minivan","Diesel","Manual","Excelente","200K-500K","3","SI","SI","NO","20 de Julio del 2020","208","Se vende está en excelentes condiciones llantas nuevas tapizado nuevo no tiene golpes ni oxidación","Si","4700000"
"30643303","Toyota","YARIS","2010","Regular","1,500 cc","Sedán","Gasolina","Manual","Excelente","100K-200K","4","SI","SI","NO","21 de Julio del 2020","182","fINANCIAMIENTO TOTAL","No","4700000"
"98965205","Toyota","MATRIX XR","2005","Regular","1,800 cc","Hatchback","Gasolina","Manual","Excelente","100K-200K","5","SI","SI","NO","22 de Julio del 2020","245","Exelente estado;Poco Uso; llantas en buen estado; pocos kilómetros; Se escuchan Ofertas.","Si","4700000"
"64165905","Nissan","TIIDA","2014","Moderno","1,600 cc","Sedán","Gasolina","Manual","Excelente","<20K","4","SI","SI","NO","22 de Julio del 2020","271","Bateria y llantas nuevas. Llame y negociamos.","Si","4700000"
"42258729","Kia","BONGO","2004","Regular","2,500 cc","Todo Terreno 4x2","Diesel","Manual","Excelente","50K-100K","4","SI","SI","NO","22 de Julio del 2020","289","Para inscribir precio negociable carro doble propósito familiar y trabajo","Si","4700000"
"46540884","Nissan","TIIDA","2010","Regular","1,600 cc","Sedán","Gasolina","Manual","Excelente","<20K","4","SI","SI","NO","22 de Julio del 2020","193","Tiene vidrios eléctricos espejos eléctricos y rines de lujo original","Si","4700000"
"54258723","Nissan","VERSA","2012","Moderno","1,600 cc","Sedán","Gasolina","Manual","Excelente","100K-200K","4","SI","SI","NO","24 de Julio del 2020","233","único dueño con mantenimientos de la agencia mientras estuvo en garantía","Si","4700000"
"9737302","Suzuki","ALTO K10","2016","Moderno","1,000 cc","Hatchback","Gasolina","Manual","Muy Bueno","50K-100K","4","SI","NO","NO","24 de Julio del 2020","242","Setenta y ocho mil km.Visitenos San Juan de Tibás, cruce Llorente y Colima .","Si","4700000"
"85567507","Nissan","FRONTIER","2002","Regular","2,400 cc","Pickup 4x2","Gasolina","Manual","Excelente","100K-200K","2","SI","SI","NO","28 de Julio del 2020","272","Full Aire Acondicionado recibo de menor valor","Si","4700000"
"91972315","Nissan","XTERRA","2004","Regular","2,400 cc","Todo Terreno 4x2","Gasolina","Manual","Excelente","100K-200K","5","SI","SI","NO","28 de Julio del 2020","176","FULL EXTRAS- RTV EN BLANCO- MUY ECONOMICO- VERSION XE","Si","4700000"
"91638107","Hyundai","TUCSON","2005","Regular","2,000 cc","Todo Terreno 4x4","Diesel","Automática/Dual","Excelente","50K-100K","4","SI","SI","NO","29 de Julio del 2020","543","version full sunroof pocos kilometros,cuatro por cuatro ,diesel,automatico.","Si","4700000"
"73537864","Mitsubishi","ZINGER","2008","Regular","2,400 cc","Station Wagon","Gasolina","Manual","Excelente","100K-200K","5","SI","SI","NO","29 de Julio del 2020","194","exellente estado Bateria Nueva Radio Digital PIONEER LLANTAS NUEVAS CERO OXIDO VOTA AGUAS NUEVAS,","Si","4700000"
"88149556","Nissan","FRONTIER","2000","Viejo","3,300 cc","Pickup 4x4","Gasolina","Automática/Dual","Muy Bueno","100K-200K","4","SI","SI","NO","29 de Julio del 2020","193","carro muy bien cuidado y poco km carro en excelentes condiciones hoja de rtv en blanco","No","4700000"
"83968969","BMW","323CI","2000","Viejo","2,500 cc","Sedán","Gasolina","Manual","Muy Bueno","200K-500K","3","SI","SI","SI","29 de Julio del 2020","530","cambio por cuatro puertas.Llantas nuevas.Cero Check.Version Nacional","Si","4700000"
"15396514","Kia","RIO","2012","Moderno","1,600 cc","Hatchback","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","SI","NO","29 de Julio del 2020","476","economico full extras hoja de riteve en blanco llantas enteras firestone","Si","4700000"
"65264841","Nissan","VERSA","2014","Moderno","1,600 cc","Sedán","Gasolina","Manual","Excelente","50K-100K","4","SI","NO","NO","31 de Julio del 2020","182","Excelente estado precio negociable","Si","4700000"
"38297455","Kia","PICANTO","2016","Moderno","1,250 cc","Hatchback","Gasolina","Manual","Excelente","100K-200K","4","SI","SI","NO","31 de Julio del 2020","131","Excelente estado full extras con cámara de retroceso","No","4700000"
"11630460","Hyundai","GALLOPER","2002","Regular","2,500 cc","Todo Terreno 4x4","Diesel","Manual","Excelente","200K-500K","5","SI","SI","NO","03 de Agosto del 2020","173","Excelente estado motor ac carrocería","Si","4700000"
"45749174","Nissan","VERSA","2013","Moderno","1,600 cc","Sedán","Gasolina","Automática/Dual","Excelente","50K-100K","4","SI","SI","NO","04 de Agosto del 2020","165","Información +50689285431","Si","4700000"
"88711301","Fiat","PUNTO EVO","2012","Moderno","1,400 cc","Hatchback","Híbrido","Manual","Excelente","100K-200K","4","SI","SI","NO","04 de Agosto del 2020","141","El carro esta a gas puedo recibir motos o algún carro mas barato","Si","4700000"
"6948891","Hyundai","TUCSON GL","2008","Regular","2,000 cc","Todo Terreno 4x4","Gasolina","Manual","Excelente","100K-200K","4","SI","SI","NO","05 de Agosto del 2020","203","Garantía  Recibo  Financiamiento  Precios negociables de contado.  www.iconscarscr","Si","4700000"
"66554783","Hyundai","ACCENT GL","2014","Moderno","1,600 cc","Sedán","Gasolina","Manual","Excelente","50K-100K","4","SI","SI","NO","05 de Agosto del 2020","106","Excelente precio de oportunidad","No","4700000"
"65510880","Mitsubishi","MONTERO","2002","Regular","3,500 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","SI","NO","07 de Agosto del 2020","166","Montero cachetona Año  Tip Tronic Asientos cuero Totalmente al día Llantas exc Cero óxido Exc","Si","4700000"
